movie_id,movie_name,year,genre,description,director,star
tt0031445,Hotel Imperial,1939,War,"It is the fate of a small frontier town, adjoining the no-man's-land where the Russians and Austrians are fighting out one of the final campaigns of World War I, to be occupied one day by ...                See full summary »",Robert Florey,"Isa Miranda, 
Ray Milland, 
Reginald Owen, 
Gene Lockhart"
tt0233667,Der Etappenhase,1937,War,"This Forum Film Company comedy from Germany, directed by comedian Joe Stoeckle, focuses on a group of German soldiers billeted behind the lines in a captured French town during WW I, and ...                See full summary »",Joe Stöckel,"Aribert Mog, 
Hermann Erhardt, 
Günther Lüders, 
Alfred Maack"
tt11834504,Deep Fake,II,Thriller,"After Brianna becomes the target of escalating ""Deep Fake"" videos, she is left questioning the nature of truth and fearing for her life. Determined to catch whoever is behind this, Brianna sets off to find her tormentor and clear her name.",,
tt4294970,I Believe,2017,Family,A 9-year-old boy experiences God's power in a supernatural way.,"Juergen Peretzki, 
Stacey Peretzki","Rowan Smyth, 
Matt Lindquist, 
Wilford Brimley, 
Jeremy London"
tt23750874,Wondo,,Biography,"Nicknamed ""Wondo"", Chris is the first ever Major League Soccer player with a Native American Indian heritage. In his career, he scored 171 goals - still the most in MLS history.",,
tt0094074,Superman IV: The Quest for Peace,1987,Action,"The Man of Steel crusades for nuclear disarmament and meets Lex Luthor's latest creation, Nuclear Man.",Sidney J. Furie,"Christopher Reeve, 
Gene Hackman, 
Margot Kidder, 
Jackie Cooper"
tt0204661,Survivor,1987,Action,An astronaut travels across the post apocalyptic Earth in search of an underground city.,Michael Shackleton,"Christopher Mayer, 
Richard Moll, 
Sue Kiel, 
Richard Haines"
tt2205589,Rise of the Black Bat,2012,Sci-Fi,"After a crime boss has Tony Quinn blinded by acid, Tony is given the ability to see in the dark like a bat. Them he takes the guise of the Black Bat to see to it that crime does not pay and that the scales of justice are balanced once more.",Brett Kelly,"Jody Haucke, 
Richard Groen, 
Dixie Collins, 
Leo Frost"
tt12492308,Streedhan,1984,Family,Abhay Singh Inamdar lives in a a debt ridden mansion he looses his court case against Bali Sakharam Chavan where his lawyer tells him that there are chances of winning the case if he finds ...                See full summary »,Babasaheb S. Fattelal,"Kamini Bhatia, 
Sudhir Dalvi, 
Dinkar Inamdar, 
Prakash Inamdar"
tt4304756,The Human Cure,,Sci-Fi,"In a world where obedience and harmony rule society, Kyle learns that his father, the Supreme leader of Peace, is hiding an obscure secret which can restore humanity's lost consciousness.",,
tt0284835,Al filo del terror,1990,Thriller,A famous ventriloquist whose career is going down hill takes his anger out on his strange puppets who seem to have a life of their own.,Alfredo B. Crevenna,"Fernando Almada, 
Lina Santos, 
Roberto Cañedo, 
Karla Talavera"
tt0363573,The Dominant Eye,2000,Thriller,"A gov't assassin is given a vacation by his commanding officer's but it's a device to train him during his time off. During this time, he meets and falls in love with a wealthy graduate student.",Guy Concepcion,"Robin Da Roza, 
Dottie Benedicto, 
Virginia Bryan, 
Jaime Garchitorena"
tt0134914,Psycho Sisters,1998,Horror,Mean and domineering Jane and the sweet and ditsy Jackie are two radically contrasting sisters who suffer from severe trauma after witnessing the murder/suicide of their parents as well as ...                See full summary »,"Pete Jacelone, 
Sal Longo, 
Gary Whitson","J.J. North, 
Theresa Lynn, 
Kris Burtt, 
John Knox"
tt4308058,The Dead Time,2007,Thriller,"The Dead Time is a ""psycho-cinematic"" black comedy that reveals a middle-aged man, Sam Primrose, in the midst of crisis. After experiencing a terrible car accident, Sam ends up flat on his ...                See full summary »",Martin Philip Stevens,"William Shephard, 
Alvin Warnberg, 
Megan Loughney"
tt13235308,Screaming Flowers,2021,Thriller,"When a woman is transferred to a maximum-security wing for evaluations, she warns the doctor by telling an unbelievable story about a mysterious time traveler who kills people from a list of names to prevent the extinction of humanity.",Christopher Long,"Hanna Gaffney, 
JaQuinley Kerr, 
Isabella Haddock, 
Marc Lubbers"
tt0196848,The Little Girl Who Sold the Sun,1999,Family,"A girl sells copies of Soleil, the government paper.",Djibril Diop Mambéty,"Moussa Baldé, 
Lissa Balera, 
Aminata Fall, 
Dieynaba Laam"
tt0052726,The Road to Shame,1959,Thriller,"Pierre Rossi and Béatrice live in the same block of flats in Marseille and love each other. One night, Béatrice leaves her apartment. Pierre knows that his fiancée goes to a rendezvous, but...                See full summary »",Édouard Molinaro,"Robert Hossein, 
Magali Noël, 
Estella Blain, 
Philippe Clay"
tt5707548,Bloodsucka Jones vs. The Creeping Death,2017,Horror,"In this sequel, Bloodsucka Jones and his friends must battle zombies, weight gain and tumbleweeds as they attempt to save the world from certain doom.",Justin Armao,"Preston Gant, 
Maria Canapino, 
Jessica Dercks, 
Justin Armao"
tt2177575,Hanni and Nanni 2,2012,Adventure,"Summer break is over and the twins return to Lindenhof, which has changed very much because Mademoiselle Bertoux has taken over while Mrs. Theobald is traveling.",Julia von Heinz,"Jana Münster, 
Sophia Münster, 
Hannelore Elsner, 
Heino Ferch"
tt0269459,Kvavili tovlze,1959,Romance,Add a Plot,Shota Managadze,"Leo Antadze, 
Julieta Vashakmadze, 
Natasha Kobakhidze, 
Chitolia Chkheidze"
tt11664922,A Soul to Squeeze,,Mystery,In 1827 a witch curses the town of Ravenwood.,Jack Cook,
tt4814366,The Adventures of Little Piglet Banna,2015,Adventure,Add a Plot,Chaohui Weng,"Churong Fan, 
Qian Hu, 
Yuting Luo"
tt23183546,Totoka,,Sci-Fi,A romantic anniversary dinner takes a twist in time when 30 years of bewilderment inexplicably pass in the blink of an eye.,Roh Smith,"Sarika Young, 
Nick Buckland, 
Carina Gun, 
Krystal Cave"
tt0271543,Hidden Agenda,2001,Thriller,"When the FBI can't protect a witness, it's up to ex-agent Price and his own protection program to take them under.",Marc S. Grenier,"Dolph Lundgren, 
Maxim Roy, 
Brigitte Paquette, 
Ted Whittall"
tt0218978,Forbidden Highway,2001,Crime,"Cherry decides to hide in Las Vegas after robbing her mafia boss employer. Now, bandits have to deliver him back to LA.",Kelley Cauthen,"Ron Cobert, 
Kira Reed Lorsch, 
Mia Zottoli, 
Tracy Ryan"
tt22808742,Dove's Labyrinth,,Adventure,Add a Plot,To Be Determined,
tt6210996,10x10,2018,Thriller,"A man abducts a flower shop owner and holds her captive in a small, soundproof room in an effort to extract a dark secret from her past.",Suzi Ewing,"Kelly Reilly, 
Luke Evans, 
Jill Winternitz, 
Noel Clarke"
tt0039203,Blondie's Holiday,1947,Family,Dagwood gets in trouble with bookies and winds up in jail. Bank manager Samuel Breckinridge comes to his rescue to thank Dagwood for getting compulsive gambler Mrs. Breckinridge out of the casino just before the police raid.,Abby Berlin,"Penny Singleton, 
Arthur Lake, 
Larry Simms, 
Marjorie Ann Mutchie"
tt14857730,The Enforcer,2022,Action,An enforcer has to sacrifice everything to save a young girl he has befriended from his femme fatale boss who is involved in cybersex trafficking.,Richard Hughes,"Antonio Banderas, 
Mojean Aria, 
Kate Bosworth, 
Alexis Ren"
tt0203041,Onryô sakura ôsôdô,1956,Horror,Add a Plot,Kunio Watanabe,"Kanjûrô Arashi, 
Shôji Nakayama, 
Jôji Oka, 
Minoru Takada"
tt0292385,Rivals in Love,1976,Crime,A maid at a seaside hotel nurses to health a man she found on the beach who has lost his memory.,Omiros Efstratiadis,"Magda Makri, 
Lefteris Giftopoulos, 
Samantha Romanou, 
Kleo Zamidis"
tt0230831,Sunset Strip,1985,Crime,The stage is set for a series of confrontations when photographer Mark Jefferson (Tom Eplin) agrees to help his friend Roger (John Mayall) defend his night club against a handful of ...                See full summary »,William Webb,"Tom Eplin, 
Cheri Cameron Newell, 
Danny Williams, 
John Mayall"
tt0173719,Cetatea Neamtului,1914,History,"Several Moldavians (""plaiesi"") defend the Neamt Citadel against the whole army of Sobieski, the King of Poland.",Emil Girleanu,"Remus Comaneanu, 
Coco Demetrescu, 
Misu Fotino, 
Mihalache Ionescu"
tt0109198,Bad Girls,1994,Romance,Four prostitutes join together to travel the Old West.,Jonathan Kaplan,"Madeleine Stowe, 
Mary Stuart Masterson, 
Andie MacDowell, 
Drew Barrymore"
tt4979708,The Lake,I,Fantasy,"What if madness was contagious ? In a peaceful mountain town near a lake, the lives of people will gradually switch to terror, following the appearance of tragic and unexplained events. ...                See full summary »",Vincent Bonet,"Béatrice Dalle, 
Yvan Le Bolloc'h, 
Jackie Berroyer, 
Raphaël Lecomte"
tt2044801,Kite,2014,Thriller,"After her cop father is killed, a young woman tracks the murderer down with the help of his ex-partner.",Ralph Ziman,"India Eisley, 
Jaco Muller, 
Annabel Linder, 
Christina Storm"
tt0021995,In Line of Duty,1931,Romance,"An RCMP officer is on the trail of a woodsman accused of murdering a man who wronged him. Circumstances arise in which the fugitive saves the Mountie's life, and the Mountie falls in love ...                See full summary »",Bert Glennon,"Sue Carol, 
Noah Beery, 
Francis McDonald, 
James Murray"
tt2316801,Beauty and the Beast,2014,Family,An unexpected romance blooms after the the youngest daughter of a merchant who has fallen on hard times offers herself to the mysterious beast to which her father has become indebted.,Christophe Gans,"Vincent Cassel, 
Léa Seydoux, 
André Dussollier, 
Eduardo Noriega"
tt14453808,Beyond Salvation,,Crime,Following his dying mother's last wishes Tony Rizzi travels to Southern Italy to search for his long-lost half-bother but finds himself at the mercy of evil crime lord Sabino as he desperately tries to save his newfound family.,,
tt10767248,Tottenham Hotspur Football Club vs Norwich City Football Club,2012,Sports,Add a Plot,,
tt12682902,Prosto Letat,2006,Sports,Add a Plot,Vita Solzberg,
tt5215088,A.I. Rising,2018,Romance,An intimate relationship between a human and an android tests the boundaries of human nature.,Lazar Bodroza,"Sebastian Cavazza, 
Stoya, 
Marusa Majer, 
Kirsty Besterman"
tt6039372,Rift,2017,Thriller,Two men's broken relationship is tested as they are haunted by a supernatural entity awakened by their grief.,Erlingur Thoroddsen,"Björn Stefánsson, 
Sigurður Þór Óskarsson, 
Guðmundur Ólafsson, 
Aðalbjörg Árnadóttir"
tt1754920,Yeh Saali Zindagi,2011,Crime,Gangsters kidnap the prospective son-in-law of a politician in order to secure the release of an imprisoned gang-member.,Sudhir Mishra,"Irrfan Khan, 
Chitrangda Singh, 
Arunoday Singh, 
Aditi Rao Hydari"
tt0321264,Aprel,2002,Crime,April is the nickname of a young guy who is confused in his relations with the criminal underworld and is trying to find the only right way out of this situation.,Konstantin Murzenko,"Evgeniy Stychkin, 
Denis Burgazliev, 
Aleksandra Kulikova, 
Gosha Kutsenko"
tt2147189,Altered,2014,Horror,A young undercover cop fights to control a constantly changing reality while trying to maintain her own grip on sanity when she joins the hunt for a brutal serial killer.,Kely McClung,"Robert Pralgo, 
Kely McClung, 
Amanda Drexton, 
Stan Harrington"
tt1618442,The Last Witch Hunter,2015,Action,The last witch hunter is all that stands between humanity and the combined forces of the most horrifying witches in history.,Breck Eisner,"Vin Diesel, 
Rose Leslie, 
Elijah Wood, 
Ólafur Darri Ólafsson"
tt0067358,Xia shi hang,1971,Action,"Yueh Hua stars as an assassin who flees after killing a hated prime minister, with Lo Lieh as the relentless imperial guard who pursues him to a remote village being terrorized by bandits.",Meng-Hua Ho,"Ching Lee, 
Hua Yueh, 
Lieh Lo, 
Hsieh Wang"
tt0244739,El puente,1984,Action,"Exciting adventures experienced by those who for injustice or poverty have fled their countries and decide to try their luck on this side of ""The Bridge"".",José Luis Urquieta,"Rafael Inclán, 
Sergio Goyri, 
Carmen Cardenal, 
Leonel González"
tt0242971,El tuerto Angustias,1974,Crime,A woman who made a fortune prostituting herself hires men on death row to work on a mercury mine.,José Delfos,"Julián Bravo, 
Josefina Cabrera, 
Sonia Furió, 
Armando Hernández"
tt10616760,Shadow of the Cat,2021,Adventure,"Gato lives with his teenage daughter Emma and a small group of people, on an isolated farm without phone or internet. But Emma, tempted by curiosity, gets a mobile phone.",José María Cicala,"Mónica Antonópulos, 
Rita Cortese, 
Matías Desiderio, 
Clara Kovacic"
tt21345260,The Coast,IV,Sci-Fi,"Two strangers meet on a desolate beach in a post-apocalyptic world, but what seems like a chance encounter turns out to be humanity's last hope for salvation.",Luke H. Walker,"Luke H. Walker, 
Olivier Riquelme"
tt15416126,Pinky Moge Wali 2,2021,Romance,"A complicated love triangle among Fateh, Pinky, and Roger. While Fateh is a pure Punjabi local guy, Pinky goes to Canada for further studies. She returns after five years with a boyfriend, ...                See full summary »",Kapil Batra,"Gurneet Dosanjh, 
Jimmy Sharma, 
Neha Malik, 
Samarth Anand"
tt13154714,The Voice in the Phone,,Mystery,A computer programmer who receives strange phone calls from a fetish prostitute he may have murdered struggles to find out if he's being haunted by a prankster - or a ghost.,Angel Connell,
tt1094245,The Four Horsemen,,Thriller,Add a Plot,,
tt0240082,Teri Baahon Mein,1984,Romance,Teri bahon mein amar saroj,Umesh Mehra,"Mohnish Behl, 
Ayesha Shroff, 
Navin Nischol, 
Parikshit Sahni"
tt0318821,The Monster,1954,Action,"Abdel Sabour [Mahmoud El-Meliguy] was a thief and a smuggler known as The Beast to the people in one of the villages of upper Egypt; everyone was afraid of him, including the police. He ...                See full summary »",Salah Abouseif,"Anwar Wagdi, 
Mahmoud Al Meleji, 
Samia Gamal, 
Abbas Fares"
tt4696670,Seat of Justice,2015,Thriller,Jack England is back in action only this time he has the protection of the law.,Alex Kazan,"Jeremy London, 
Deborah Zoe, 
Eriq F. Prince, 
Justin Ferrari"
tt3132990,Esperienza,2013,Horror,"A girl wakes up in a desert hotel. She can't get out. She can't see outside. But she has sufficient supplies of food and water. The girl is trapped inside. Alone, completely alone. A real ...                See full summary »",Francesco Vona,"Loredana de Luca, 
Alessandro Grande"
tt3659162,The Closer,2015,Crime,A tale of friendship and betrayal between 3 friends set against the backdrop of Brooklyn real estate market during the biggest boom and bust of the subprime meltdown,Eli Hershko,"Patrick Duke Conboy, 
Robert Berlin, 
Christopher Kloko, 
Danielle Leaf"
tt0318374,The Cooler,2003,Romance,"In an old school Las Vegas casino, its top gambling jinx breaks his curse when he falls in love, much to his boss' consternation.",Wayne Kramer,"William H. Macy, 
Maria Bello, 
Alec Baldwin, 
Shawn Hatosy"
tt0400234,Black Friday,2004,Crime,"A film about the investigations following the 1993 serial Bombay bomb blasts, told through the different stories of the people involved --police, conspirators, victims, middlemen.",Anurag Kashyap,"Kay Kay Menon, 
Pawan Malhotra, 
Aditya Srivastav, 
Dibyendu Bhattacharya"
